stop_lat,stop_code,stop_lon,stop_id,stop_name,zone_id
49.249893,50970,-123.065127,8537,Southbound Victoria Dr @ E 22 Ave,BUS ZN
49.234677,50377,-123.172505,381,Eastbound W 41 Ave @ Carnarvon St,BUS ZN
49.234665,50378,-123.166968,382,Eastbound W 41 Ave @ Macdonald St,BUS ZN
49.234632,50379,-123.16364,383,Eastbound W 41 Ave @ Elm St,BUS ZN
49.234588,50380,-123.160946,384,Eastbound W 41 Ave @ Balsam St,BUS ZN
49.234552,50381,-123.158131,385,Eastbound W 41 Ave @ Yew St,BUS ZN
49.234437,50383,-123.151616,387,Eastbound W 41 Ave @ Maple St,BUS ZN
49.234394,50384,-123.148854,388,Eastbound W 41 Ave @ Cypress St,BUS ZN
49.234351,50385,-123.145952,389,Eastbound W 41 Ave @ Wiltshire St,BUS ZN
49.232926,51068,-123.059252,1077,Westbound E 41 Ave @ Nanaimo St,BUS ZN
49.233499,51066,-123.055616,1075,Southbound Clarendon St @ E 40 Ave,BUS ZN
49.237873,51062,-123.049127,1071,Westbound Kingsway @ Earles St,BUS ZN
49.22566,52029,-123.098055,2046,Westbound E 49 Ave @ Prince Edward St,BUS ZN
49.225733,52030,-123.102131,2047,Westbound E 49 Ave @ Main St,BUS ZN
49.28411,59525,-123.107364,39,Westbound Water St @ Abbott St,BUS ZN
49.225535,52027,-123.091289,2044,Westbound E 49 Ave @ Fraser St,BUS ZN
49.225593,52028,-123.094471,2045,Westbound E 49 Ave @ St. George St,BUS ZN
49.249121,50169,-123.100891,169,Northbound Main St @ E King Edward Ave,BUS ZN
49.241308,50165,-123.101314,165,Northbound Main St @ E 33 Ave,BUS ZN
49.243554,50166,-123.101232,166,Northbound Main St @ E 30 Ave,BUS ZN
49.245968,50167,-123.101101,167,Northbound Main St @ E 28 Ave,BUS ZN
49.233681,50160,-123.116855,160,Oakridge-41st Ave Station @ Bay 5,BUS ZN
49.235734,50162,-123.101505,162,Northbound Main St @ E 39 Ave,BUS ZN
49.23802,50163,-123.101502,163,Northbound Main St @ E 36 Ave,BUS ZN
49.225407,52023,-123.080565,2040,Westbound E 49 Ave @ Inverness St,BUS ZN
49.225453,52024,-123.083275,2041,Westbound E 49 Ave @ Elgin St,BUS ZN
49.282214,52712,-123.108834,2737,Eastbound W Hastings St @ Abbott St,BUS ZN
49.20373,52705,-123.023457,2730,Southbound Boundary Rd @ E Kent Ave,BUS ZN
49.201108,52706,-123.017666,2731,Eastbound North Fraser Way @ Fraserwood Court,BUS ZN
49.20204,52707,-123.021851,2732,Eastbound North Fraser Way @ 3700 Block,BUS ZN
49.28122,52713,-123.098307,2738,Eastbound E Hastings St @ Main St,BUS ZN
49.281131,52714,-123.07086,2739,Eastbound E Hastings St @ Commercial Dr,BUS ZN
49.266021,59766,-123.086122,10365,Eastbound Great Northern Way @ Foley St,BUS ZN
49.266743,59763,-123.095812,10364,Eastbound Great Northern Way @ Brunswick St,BUS ZN
49.269029,59758,-123.109733,10361,Eastbound W 2nd Ave @ Columbia St,BUS ZN
49.266425,61039,-123.114936,10360,Olympic Village Station @ Bay 2,BUS ZN
49.269125,59760,-123.104153,10362,Eastbound E 2nd Ave @ Ontario St,BUS ZN
49.284493,58313,-123.114994,11616,Northbound Granville St @ W Pender St,BUS ZN
49.224856,59434,-123.050858,11610,Westbound E 49 Ave @ Vivian St,BUS ZN
49.211508,50802,-123.091218,809,Southbound Fraser St @ E 65 Ave,BUS ZN
49.212749,50801,-123.091181,808,Southbound Fraser St @ E 63 Ave,BUS ZN
49.22148,50796,-123.091,803,Southbound Fraser St @ E 53 Ave,BUS ZN
49.223292,50795,-123.090958,802,Southbound Fraser St @ E 51 Ave,BUS ZN
49.225133,50794,-123.090918,801,Southbound Fraser St @ E 49 Ave,BUS ZN
49.227099,50793,-123.090813,800,Southbound Fraser St @ E 47 Ave,BUS ZN
49.214571,50800,-123.091155,807,Southbound Fraser St @ E 61 Ave,BUS ZN
49.216234,50799,-123.091124,806,Southbound Fraser St @ E 59 Ave,BUS ZN
49.217937,50798,-123.091092,805,Southbound Fraser St @ E 57 Ave,BUS ZN
49.274644,51763,-123.023771,1777,Southbound Boundary Rd @ Napier St,BUS ZN
49.234696,50375,-123.178303,379,Eastbound W 41 Ave @ Blenheim St,BUS ZN
49.248763,51538,-123.019355,1550,Eastbound Kincaid St @ Smith Ave,BUS ZN
49.233905,50467,-123.115953,11103,Oakridge-41st Ave Station @ Bay 6,BUS ZN
49.242588,61100,-123.108805,11100,Eastbound Midlothian Ave @ Clancy Loranger Way,BUS ZN
49.276112,61810,-123.114934,12026,Northbound Smithe St @ Expo Blvd,BUS ZN
49.203203,52123,-123.133071,12027,Marpole Loop @ Bay 5,BUS ZN
49.289497,60562,-123.023179,11829,Northbound N Boundary Rd @ Trinity St,BUS ZN
49.249192,51508,-123.133894,1520,Eastbound W King Edward Ave @ Hudson St,BUS ZN
49.27342,50086,-123.124214,10058,Westbound Pacific Blvd @ Drake St,BUS ZN
49.24909,51510,-123.127001,1522,Eastbound W King Edward Ave @ Oak St,BUS ZN
49.224314,51610,-123.041185,1622,Southbound Kerr St @ E 49 Ave,BUS ZN
49.248988,51511,-123.121932,1523,Eastbound W King Edward Ave @ Willow St,BUS ZN
49.225406,51975,-123.090264,1992,Eastbound E 49 Ave @ Fraser St,BUS ZN
49.273623,50087,-123.127085,10057,Westbound Pacific St @ Richards St,BUS ZN
49.225278,51978,-123.080946,1995,Eastbound E 49 Ave @ Sherbrooke St,BUS ZN
49.216248,51614,-123.041587,1626,Southbound Kerr St @ E 59 Ave,BUS ZN
49.265975,59767,-123.079842,10196,VCC-Clark Station @ Unloading Only,BUS ZN
49.225193,51980,-123.074083,1997,Eastbound E 49 Ave @ Dumfries St,BUS ZN
49.225208,51979,-123.076725,1996,Eastbound E 49 Ave @ Knight St,BUS ZN
49.213522,51119,-123.143433,1128,Northbound Adera St @ W 64 Ave,BUS ZN
49.20325,51120,-123.132871,1129,Marpole Loop @ Bay 2,BUS ZN
49.226773,51111,-123.155273,1120,Southbound Arbutus St @ W 49 Ave,BUS ZN
49.224918,51112,-123.154675,1121,Eastbound W 51 Ave @ Arbutus St,BUS ZN
49.222481,51113,-123.1524,1122,Southbound West Blvd @ W 53 Ave,BUS ZN
49.216794,51115,-123.149023,1124,Southbound West Blvd @ W 60 Ave,BUS ZN
49.2139,51117,-123.148557,1126,Southbound Angus Dr @ W 63 Ave,BUS ZN
49.213182,51118,-123.146293,1127,Eastbound W 64 Ave @ East Blvd,BUS ZN
49.283136,57966,-123.115744,8041,Granville Station @ Platform 2,ZN 1
49.273099,57968,-123.100399,8043,Main Street-Science World Station @ Platform 2,ZN 1
49.262317,57969,-123.069179,8044,Commercial-Broadway Station @ Platform 4,ZN 1
49.238353,57972,-123.031827,8047,Joyce-Collingwood Station @ Platform 2,ZN 1
49.244793,50550,-123.139357,555,Southbound Granville St @ N Connaught Dr,BUS ZN
49.247111,58588,-123.139289,554,Southbound Granville St @ Nanton Ave,BUS ZN
49.266404,59765,-123.087137,10350,Westbound Great Northern Way @ Foley St,BUS ZN
49.284055,58321,-123.11788,4881,Southbound Howe St @ Dunsmuir St,BUS ZN
49.282906,54830,-123.119595,4882,Southbound Howe St @ W Georgia St,BUS ZN
49.217015,50146,-123.101819,146,Northbound Main St @ E 59 Ave,BUS ZN
49.218788,50147,-123.10174,147,Northbound Main St @ E 57 Ave,BUS ZN
49.214623,59844,-123.101909,144,Northbound Main St @ E 62 Ave,BUS ZN
49.281831,54831,-123.121239,4883,Southbound Howe St @ Robson St,BUS ZN
49.211565,50142,-123.102035,142,Northbound Main St @ SE Marine Dr,BUS ZN
49.233063,50140,-123.105218,140,Eastbound E 41 Ave @ Ontario St,BUS ZN
49.266704,54835,-123.138572,4887,Southbound Granville St @ W Cloverleaf,BUS ZN
49.273529,50013,-123.127316,10694,Eastbound Pacific St @ Richards St,BUS ZN
49.234483,60386,-123.154407,12631,Eastbound W 41 Ave @ East Blvd,BUS ZN
49.234672,60385,-123.15479,12632,Westbound W 41 Ave @ East Blvd,BUS ZN
49.214241,50821,-123.090903,828,Northbound Fraser St @ E 62 Ave,BUS ZN
49.212147,50820,-123.090933,827,Northbound Fraser St @ E 65 Ave,BUS ZN
49.20453,50819,-123.131063,826,Westbound SW Marine Dr @ Oak St,BUS ZN
49.214689,50813,-123.130177,820,Southbound Oak St @ Park Dr,BUS ZN
49.208654,50816,-123.130386,823,Southbound Oak St @ W 70 Ave,BUS ZN
49.21048,50815,-123.130325,822,Southbound Oak St @ W 67 Ave,BUS ZN
49.277105,51699,-123.033686,1713,Southbound Rupert St @ Adanac St,BUS ZN
49.277492,51698,-123.028787,1712,Westbound Adanac St @ Skeena St,BUS ZN
49.277916,51697,-123.023773,1711,Southbound Boundary Rd @ E Georgia St,BUS ZN
49.279904,51696,-123.023768,1710,Southbound Boundary Rd @ E Pender St,BUS ZN
49.272956,51701,-123.033718,1715,Southbound Rupert St @ Charles St,BUS ZN
49.275459,51700,-123.033703,1714,Southbound Rupert St @ Parker St,BUS ZN
49.262447,50914,-123.074067,922,Westbound E Broadway @ Woodland Dr,BUS ZN
49.287261,52988,-123.02361,3019,Southbound N Boundary Rd @ Eton St,BUS ZN
49.233911,50201,-123.129836,201,Eastbound W 41 Ave @ Osler St,BUS ZN
49.23404,50200,-123.132898,200,Eastbound W 41 Ave @ Selkirk St,BUS ZN
49.234888,56125,-123.139463,202,Northbound Granville St @ W 41 Ave,BUS ZN
49.239279,50204,-123.13931,205,Northbound Granville St @ W 36 Ave,BUS ZN
49.237418,50203,-123.139374,204,Northbound Granville St @ W 38 Ave,BUS ZN
49.243144,50206,-123.139178,207,Northbound Granville St @ Minto Cres,BUS ZN
49.241186,50205,-123.13924,206,Northbound Granville St @ W 34 Ave,BUS ZN
49.24769,50208,-123.139023,209,Northbound Granville St @ Nanton Ave,BUS ZN
49.245722,50207,-123.139081,208,Northbound Granville St @ N Connaught Dr,BUS ZN
49.272658,61809,-123.163937,12040,Eastbound Cornwall Ave @ Trafalgar St,BUS ZN
49.239443,61826,-123.055538,12048,Southbound Clarendon St @ E 33 Ave,BUS ZN
49.227632,50828,-123.090596,835,Northbound Fraser St @ E 47 Ave,BUS ZN
49.233627,50831,-123.090406,838,Northbound Fraser St @ E 41 Ave,BUS ZN
49.283478,59420,-123.136106,10070,Eastbound Davie St @ Broughton St,BUS ZN
49.262384,50912,-123.064374,920,Westbound E Broadway @ Semlin Dr,BUS ZN
49.262487,50915,-123.07607,923,Westbound E Broadway @ McLean Dr,BUS ZN
49.262499,50916,-123.078554,924,Westbound E Broadway @ Clark Dr,BUS ZN
49.262497,50917,-123.080761,925,Westbound E Broadway @ Glen Dr,BUS ZN
49.262532,50918,-123.083724,926,Westbound E Broadway @ Windsor St,BUS ZN
49.25611,50778,-123.090058,785,Southbound Fraser St @ E 16 Ave,BUS ZN
49.25162,50780,-123.090186,787,Southbound Fraser St @ E 21 Ave,BUS ZN
49.262454,50773,-123.095524,780,Eastbound E Broadway @ Prince Edward St,BUS ZN
49.262402,50774,-123.092514,781,Eastbound E Broadway @ St. George St,BUS ZN
49.249808,50781,-123.090246,788,Southbound Fraser St @ E 23 Ave,BUS ZN
49.248306,50782,-123.090273,789,Southbound Fraser St @ E King Edward Ave,BUS ZN
49.276868,51360,-123.079737,1371,Westbound Venables St @ Vernon Dr,BUS ZN
49.276876,51361,-123.083149,1372,Westbound Venables St @ Raymur Ave,BUS ZN
49.276651,51363,-123.09021,1374,Westbound Prior St @ Heatley Ave,BUS ZN
49.258479,50777,-123.089284,784,Southbound Fraser St @ E 13 Ave,BUS ZN
49.281177,60577,-123.115895,12823,Westbound W Georgia St @ Richards St,BUS ZN
49.25348,50779,-123.090123,786,Southbound Fraser St @ E 19 Ave,BUS ZN
49.262021,50775,-123.089232,782,Southbound Fraser St @ E Broadway,BUS ZN
49.26032,50776,-123.089275,783,Southbound Fraser St @ E 11 Ave,BUS ZN
49.255057,51097,-123.153065,1106,Southbound Arbutus St @ W 19 Ave,BUS ZN
49.253174,51098,-123.153131,1107,Southbound Arbutus St @ W 21 Ave,BUS ZN
49.258823,51095,-123.153203,1104,Southbound Arbutus St @ W 14 Ave,BUS ZN
49.256894,51096,-123.153045,1105,Southbound Arbutus St @ W 16 Ave,BUS ZN
49.260673,51094,-123.153185,1103,Southbound Arbutus St @ W 12 Ave,BUS ZN
49.251137,51099,-123.153214,1108,Southbound Arbutus St @ W King Edward Ave,BUS ZN
49.267411,50679,-123.056736,686,Southbound Nanaimo St @ E 3rd Ave,BUS ZN
49.227337,51822,-123.054776,1836,Southbound Elliott St @ E 47 Ave,BUS ZN
49.247687,51881,-123.231681,1895,Northbound Wesbrook Mall @ Triumf Centre,BUS ZN
49.255191,51882,-123.238457,1896,Westbound W 16 Ave @ Wesbrook Mall,BUS ZN
49.206713,52117,-123.140464,2137,Northbound Granville St @ W 71 Ave,BUS ZN
49.265937,61254,-123.116053,11258,Olympic Village Station @ Bay 3,BUS ZN
49.209383,61338,-123.116116,11252,Marine Drive Station @ Bay 2,BUS ZN
49.209087,61337,-123.116823,11251,Marine Drive Station @ Bay 1,BUS ZN
49.263296,59431,-123.128317,12789,Eastbound W Broadway @ Spruce St,BUS ZN
49.248095,60495,-123.153504,12788,Southbound Arbutus St @ 4200 Block,BUS ZN
49.229631,60547,-123.155866,12787,Southbound West Blvd @ W 46th Ave,BUS ZN
49.254367,51139,-123.085052,9147,Eastbound Kingsway @ St. Catherines St,BUS ZN
49.234687,50374,-123.181639,378,Eastbound W 41 Ave @ Collingwood St,BUS ZN
49.245869,50838,-123.090107,845,Northbound Fraser St @ E 28 Ave,BUS ZN
49.245928,50368,-123.185332,372,Southbound Dunbar St @ W 29 Ave,BUS ZN
49.240627,50835,-123.09022,842,Northbound Fraser St @ E 33 Ave,BUS ZN
49.245072,51717,-123.033981,1731,Southbound Rupert St @ E 28 Ave,BUS ZN
49.2398,51721,-123.030473,1735,Southbound Joyce St @ Wellington Ave,BUS ZN
49.238592,51722,-123.032425,1736,Joyce Station @ Unloading Only,BUS ZN
49.249695,51582,-123.14792,1594,Westbound W King Edward Ave @ Pine Cres,BUS ZN
49.251741,51584,-123.153726,1596,Westbound W King Edward Ave @ Arbutus St,BUS ZN
49.249651,51581,-123.145097,1593,Westbound W King Edward Ave @ Marguerite St,BUS ZN
49.24956,51580,-123.139586,1592,Westbound W King Edward Ave @ Granville St,BUS ZN
49.249723,51586,-123.159848,1598,Westbound W King Edward Ave @ Valley Dr,BUS ZN
49.254781,59128,-123.021521,11615,Westbound Canada Way @ Smith Ave,BUS ZN
49.27755,50011,-123.126971,11,Eastbound Davie St @ Howe St,BUS ZN
49.260758,50481,-123.114831,485,Northbound Cambie St @ W 12 Ave,BUS ZN
49.257158,50479,-123.114908,483,Northbound Cambie St @ W 16 Ave,BUS ZN
49.272929,50014,-123.125546,14,Eastbound Pacific Blvd @ Homer St,BUS ZN
49.286252,60568,-123.113075,12807,Waterfront Station @ Bay 1,BUS ZN
49.285242,50978,-123.113584,11441,Westbound W Hastings St @ Granville St,BUS ZN
49.278605,51091,-123.043931,1100,Northbound Renfrew St @ E Georgia St,BUS ZN
49.280484,51092,-123.043939,1101,Northbound Renfrew St @ E Pender St,BUS ZN
49.261812,50895,-123.043749,902,Eastbound E Broadway @ Renfrew St,BUS ZN
49.261917,50893,-123.049151,900,Eastbound E Broadway @ Slocan St,BUS ZN
49.261906,50894,-123.046541,901,Eastbound E Broadway @ Kaslo St,BUS ZN
49.261781,50899,-123.033192,906,Eastbound E Broadway @ Rupert St,BUS ZN
49.263759,50900,-123.027828,907,Eastbound Lougheed Hwy @ Skeena St,BUS ZN
49.261793,50897,-123.039755,904,Eastbound E Broadway @ Nootka St,BUS ZN
49.261818,50898,-123.037407,905,Eastbound E Broadway @ Lillooet St,BUS ZN
49.213461,58133,-123.140233,9551,Northbound Granville St @ W 64 Ave,BUS ZN
49.280236,60348,-123.114837,12596,Eastbound W Georgia St @ Homer St,BUS ZN
49.236626,51784,-123.023676,1798,Southbound Boundary Rd @ Burke St,BUS ZN
49.258529,51682,-123.033603,1696,Northbound Rupert St @ Grandview Hwy,BUS ZN
49.262245,51683,-123.033587,1697,Northbound Rupert St @ E Broadway,BUS ZN
49.255039,51680,-123.033652,1694,Northbound Rupert St @ E 17 Ave,BUS ZN
49.25681,51681,-123.033644,1695,Northbound Rupert St @ Worthington Dr,BUS ZN
49.250951,51678,-123.033666,1692,Northbound Rupert St @ E 22 Ave,BUS ZN
49.253435,51679,-123.033663,1693,Northbound Rupert St @ Seaforth Dr,BUS ZN
49.246536,51676,-123.033689,1690,Northbound Rupert St @ E 27 Ave,BUS ZN
49.248137,51677,-123.033674,1691,Northbound Rupert St @ E 25 Ave,BUS ZN
49.264088,51684,-123.033609,1698,Northbound Rupert St @ E 7th Ave,BUS ZN
49.265981,51685,-123.033605,1699,Northbound Rupert St @ E 5th Ave,BUS ZN
49.277437,50025,-123.126514,25,Westbound Davie St @ Granville St,BUS ZN
49.278073,50026,-123.127493,26,Westbound Davie St @ Howe St,BUS ZN
49.280772,50022,-123.102196,22,Northbound Columbia St @ E Pender St,BUS ZN
49.274467,61365,-123.122124,11274,Yaletown-Roundhouse Station @ Platform 2,ZN 1
49.274508,61366,-123.122015,11275,Yaletown-Roundhouse Station @ Platform 1,ZN 1
49.266616,61367,-123.115218,11276,Olympic Village Station @ Platform 2,ZN 1
49.266557,61368,-123.115527,11277,Olympic Village Station @ Platform 1,ZN 1
49.282462,61363,-123.118283,11272,Vancouver City Centre Station @ Platform 2,ZN 1
49.282352,61364,-123.118143,11273,Vancouver City Centre Station @ Platform 1,ZN 1
49.262684,61369,-123.114856,11278,Broadway-City Hall Station @ Platform 2,ZN 1
49.262725,61370,-123.114753,11279,Broadway-City Hall Station @ Platform 1,ZN 1
49.227032,52041,-123.140335,2058,Westbound W 49 Ave @ Granville St,BUS ZN
49.288414,58706,-123.022039,9121,Westbound McGill St @ N Esmond Ave,BUS ZN
49.264061,60728,-123.170799,10655,Eastbound W Broadway @ Bayswater St,BUS ZN
49.264155,60726,-123.17742,10651,Eastbound W Broadway @ Blenheim St,BUS ZN
49.264095,60727,-123.173572,10652,Eastbound W Broadway St @ Balaclava St,BUS ZN
49.268604,50594,-123.200584,600,Westbound W 4th Ave @ NW Marine Dr,BUS ZN
49.275321,50182,-123.099748,182,Northbound Main St @ National Ave,BUS ZN
49.270803,50180,-123.100432,180,Northbound Main St @ Industrial Ave,BUS ZN
49.273395,50181,-123.099831,181,Main Street-Science World Station @ Bay 2,BUS ZN
49.281733,50186,-123.105366,186,Westbound W Hastings St @ Carrall St,BUS ZN
49.278968,50184,-123.099607,184,Northbound Main St @ E Georgia St,BUS ZN
49.281426,53391,-123.099363,185,Westbound E Hastings St @ Main St,BUS ZN
49.283085,50188,-123.110279,188,Westbound W Hastings St @ Hamilton St,BUS ZN
49.283796,50189,-123.11242,189,Southbound Richards St @ W Hastings St,BUS ZN
49.213531,50862,-123.140485,869,Southbound Granville St @ W 63 Ave,BUS ZN
49.215526,50861,-123.140408,868,Southbound Granville St @ W 61 Ave,BUS ZN
49.232098,50854,-123.139799,861,Southbound Granville St @ W 43 Ave,BUS ZN
49.221997,52007,-123.032422,2024,Southbound Tyne St @ E 52 Ave,BUS ZN
49.224305,52006,-123.032353,2023,Southbound Tyne St @ E 49 Ave,BUS ZN
49.224818,52011,-123.041573,2028,Westbound E 49 Ave @ Kerr St,BUS ZN
49.224808,52012,-123.045365,2029,Westbound E 49 Ave @ Killarney St,BUS ZN
49.230318,51306,-123.077253,1317,Southbound Knight St @ E 43 Ave,BUS ZN
49.232305,51305,-123.077224,1316,Southbound Knight St @ E 41 Ave,BUS ZN
49.234472,51304,-123.077104,1315,Southbound Knight St @ E 39 Ave,BUS ZN
49.236514,51303,-123.07705,1314,Southbound Knight St @ E 37 Ave,BUS ZN
49.238186,51302,-123.076911,1313,Southbound Knight St @ E 35 Ave,BUS ZN
49.23988,51301,-123.07656,1312,Southbound Knight St @ E 33 Ave,BUS ZN
49.242149,51300,-123.076486,1311,Southbound Knight St @ E 31 Ave,BUS ZN
49.244204,51299,-123.076425,1310,Southbound Knight St @ E 29 Ave,BUS ZN
49.227344,51308,-123.077362,1319,Southbound Knight St @ E 47 Ave,BUS ZN
49.228692,51307,-123.077321,1318,Southbound Knight St @ E 45 Ave,BUS ZN
49.277584,50220,-123.125372,11429,Northbound Granville St @ Davie St,BUS ZN
49.263936,61453,-123.154352,11422,Westbound W Broadway @ Arbutus St,BUS ZN
49.276786,50535,-123.126905,11427,Southbound Granville St @ Davie St,BUS ZN
49.276487,58593,-123.127092,11426,Northbound Granville St @ Drake St,BUS ZN
49.281215,50956,-123.028984,965,Westbound E Hastings St @ Skeena St,BUS ZN
49.281267,50957,-123.032823,966,Westbound E Hastings St @ Cassiar St,BUS ZN
49.281219,50958,-123.036936,967,Westbound E Hastings St @ Windermere St,BUS ZN
49.281041,50952,-123.038301,960,Eastbound E Hastings St @ Lillooet St,BUS ZN
49.281027,50953,-123.035464,961,Eastbound E Hastings St @ Windermere St,BUS ZN
49.281014,50954,-123.029969,962,Eastbound E Hastings St @ Cassiar St,BUS ZN
49.281385,50955,-123.026363,963,Kootenay Loop @ Bay 5,BUS ZN
49.281229,50959,-123.044631,968,Westbound E Hastings St @ Renfrew St,BUS ZN
49.281226,50960,-123.047423,969,Westbound E Hastings St @ Kaslo St,BUS ZN
49.237698,50655,-123.065288,662,Northbound Victoria Dr @ E 36 Ave,BUS ZN
49.278704,51232,-123.070346,1241,Northbound Commercial Dr @ E Georgia St,BUS ZN
49.285009,50634,-123.13847,640,Eastbound Davie St @ Cardero St,BUS ZN
49.28144,50637,-123.132973,643,Eastbound Davie St @ Bute St,BUS ZN
49.248521,51522,-123.085285,1534,Eastbound E King Edward Ave @ St. Catherines St,BUS ZN
49.248609,51520,-123.093688,1532,Eastbound E King Edward Ave @ St. George St,BUS ZN
49.279008,59924,-123.102218,10466,Southbound Quebec St @ Keefer St,BUS ZN
49.274212,59918,-123.114446,10467,Eastbound Pacific Blvd @ Marinaside Cres,BUS ZN
49.27421,59916,-123.117633,10465,Eastbound Pacific Blvd @ Boathouse Mews,BUS ZN
49.232934,50642,-123.098854,648,Eastbound E 41 Ave @ Sophia St,BUS ZN
49.274036,50016,-123.120842,10468,Yaletown-Roundhouse Station @ Bay 4,BUS ZN
49.227171,51952,-123.160812,1969,Eastbound W 49 Ave @ Balsam St,BUS ZN
49.230767,51606,-123.043216,1618,Southbound Rupert St @ E 43 Ave,BUS ZN
49.228961,51607,-123.043214,1619,Southbound Rupert St @ E 45 Ave,BUS ZN
49.284219,50635,-123.13726,641,Eastbound Davie St @ Nicola St,BUS ZN
49.263232,58402,-123.069903,8913,Southbound Commercial Dr @ N Grandview Hwy,BUS ZN
49.26342,58491,-123.069582,8916,Northbound Commercial Dr @ N Grandview Hwy,BUS ZN
49.262267,59715,-123.241873,1613,Northbound Wesbrook Mall @ Thunderbird Blvd,BUS ZN
49.23008,51946,-123.179685,1963,Eastbound SW Marine Dr @ Blenheim St,BUS ZN
49.223331,51665,-123.041021,1678,Northbound Kerr St @ E 51 Ave,BUS ZN
49.22509,51666,-123.040907,1679,Northbound Kerr St @ E 49 Ave,BUS ZN
49.215575,51662,-123.041111,1674,Westbound Rosemont Dr @ Kerr St,BUS ZN
49.217555,51663,-123.041311,1675,Northbound Kerr St @ E 58 Ave,BUS ZN
49.219585,58284,-123.041215,1676,Northbound Kerr St @ E 54 Ave,BUS ZN
49.214103,51658,-123.029741,1670,Northbound Champlain Cres @ Langford Ave,BUS ZN
49.215603,51659,-123.031944,1671,Westbound Maquinna Dr @ Stikine Place,BUS ZN
49.216141,51660,-123.035466,1672,Westbound Rosemont Dr @ Butler St,BUS ZN
49.215611,51661,-123.037361,1673,Westbound Rosemont Dr @ 3200 Block,BUS ZN
49.282579,50636,-123.13477,642,Eastbound Davie St @ Jervis St,BUS ZN
49.280147,50638,-123.13096,644,Eastbound Davie St @ Thurlow St,BUS ZN
49.234593,50640,-123.18575,646,Dunbar Loop @ Bay 2,BUS ZN
49.247382,50305,-123.185094,308,Northbound Dunbar St @ W 28 Ave,BUS ZN
49.234836,50297,-123.182546,300,Westbound W 41 Ave @ Collingwood St,BUS ZN
49.235129,50298,-123.185234,301,Dunbar Loop @ Bay 6,BUS ZN
49.236747,50299,-123.185216,302,Northbound Dunbar St @ W 39 Ave,BUS ZN
49.238112,50300,-123.185183,303,Northbound Dunbar St @ W 38 Ave,BUS ZN
49.239851,50301,-123.185157,304,Northbound Dunbar St @ W 36 Ave,BUS ZN
49.241702,50302,-123.185172,305,Northbound Dunbar St @ W 34 Ave,BUS ZN
49.244597,50303,-123.185135,306,Northbound Dunbar St @ W 31 Ave,BUS ZN
49.245532,50304,-123.185125,307,Northbound Dunbar St @ W 30 Ave,BUS ZN
49.252766,50417,-123.115379,11211,Southbound Cambie St @ W 20 Ave,BUS ZN
49.245537,61252,-123.11525,11216,Northbound Cambie St @ W 29 Ave,BUS ZN
49.23287,50643,-123.094138,649,Eastbound E 41 Ave @ St. George St,BUS ZN
49.238723,59664,-123.031266,10921,Joyce Station @ Bay 7,BUS ZN
49.265476,59803,-123.079447,10926,VCC-Clark Station @ Bay 1,BUS ZN
49.28127,58652,-123.062205,9104,Westbound E Hastings St @ Lakewood Dr,BUS ZN
49.297003,51477,-123.136104,9105,Westbound Stanley Park Dr @ Pipeline Rd,BUS ZN
49.211133,58647,-123.092844,9103,Westbound SE Marine Dr @ Poplar St,BUS ZN
49.282221,50187,-123.108043,3429,Westbound W Hastings St @ Abbott St,BUS ZN
49.28144,50185,-123.1003,3428,Westbound E Hastings St @ Main St,BUS ZN
49.224949,51985,-123.058733,2002,Eastbound E 49 Ave @ Nanaimo St,BUS ZN
49.225106,51983,-123.065263,2000,Eastbound E 49 Ave @ Victoria Dr,BUS ZN
49.225035,51984,-123.061875,2001,Eastbound E 49 Ave @ Gladstone St,BUS ZN
49.224673,51989,-123.045214,2006,Eastbound E 49 Ave @ Killarney St,BUS ZN
49.223484,51991,-123.032195,2008,Northbound Tyne St @ E 50 Ave,BUS ZN
49.222096,51992,-123.025794,2009,Eastbound E 49 Ave @ Frontenac St,BUS ZN
49.234831,51894,-123.190048,1908,Westbound W 41 Ave @ Olympic St,BUS ZN
49.242748,51674,-123.035635,11182,Northbound Rupert St @ Wellington Ave,BUS ZN
49.240302,51672,-123.030526,11183,Westbound Wellington Ave @ Joyce St,BUS ZN
49.241059,51720,-123.032729,11180,Eastbound Wellington Ave @ McHardy St,BUS ZN
49.241397,51673,-123.033186,11181,Westbound Wellington Ave @ McHardy St,BUS ZN
49.242237,51719,-123.035603,11184,Eastbound Wellington Ave @ Rupert St,BUS ZN
49.251833,51078,-123.044204,1087,Northbound Renfrew St @ E 21 Ave,BUS ZN
49.250252,51077,-123.043622,1086,Northbound Boyd Diversion @ E 22 Ave,BUS ZN
49.249584,51076,-123.042078,1085,Northbound Boyd Diversion @ Nootka St,BUS ZN
49.247362,51075,-123.041531,1084,Northbound Nootka St @ E 26 Ave,BUS ZN
49.243327,51074,-123.043266,1083,Northbound Earles St @ Kings Ave,BUS ZN
49.241376,51073,-123.045131,1082,Northbound Earles St @ Euclid Ave,BUS ZN
49.23999,51072,-123.046457,1081,Northbound Earles St @ Horley St,BUS ZN
49.238656,51071,-123.051416,1080,Eastbound Kingsway @ Wales St,BUS ZN
49.255753,51080,-123.044185,1089,Northbound Renfrew St @ E 16 Ave,BUS ZN
49.254646,51079,-123.044228,1088,Northbound Renfrew St @ E 17 Ave,BUS ZN
